Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,123,531,0.4783054550838146,90,627,0.5122799497696229,pointwise_by_region,627.0
greedycost,789,531,0.4783054550838146,100,638,0.5072178918205456,pointwise_by_region,638.0
greedycost,1,531,0.4783054550838146,100,631,0.5137856970356571,pointwise_by_region,631.0
greedycost,42,531,0.4783054550838146,100,627,0.512806563603053,pointwise_by_region,627.0
greedycost,456,531,0.4783054550838146,100,616,0.5147111036109941,pointwise_by_region,616.0
greedycost,123,531,0.4783054550838146,100,635,0.5272733068700273,pointwise_by_region,635.0
greedycost,789,531,0.4783054550838146,110,647,0.5151348267485685,pointwise_by_region,647.0
greedycost,1,531,0.4783054550838146,110,639,0.5158339512117338,pointwise_by_region,639.0
greedycost,42,531,0.4783054550838146,110,635,0.5093754736280176,pointwise_by_region,635.0
greedycost,456,531,0.4783054550838146,110,628,0.5208709817713764,pointwise_by_region,628.0
greedycost,123,531,0.4783054550838146,110,642,0.5320700126836584,pointwise_by_region,642.0
greedycost,789,531,0.4783054550838146,120,660,0.5156381721427917,pointwise_by_region,660.0
greedycost,1,531,0.4783054550838146,120,646,0.5181035983938456,pointwise_by_region,646.0
greedycost,42,531,0.4783054550838146,120,648,0.5167371238287366,pointwise_by_region,648.0
greedycost,456,531,0.4783054550838146,120,637,0.5235336381821261,pointwise_by_region,637.0
greedycost,123,531,0.4783054550838146,120,648,0.5394159161935694,pointwise_by_region,648.0
greedycost,789,531,0.4783054550838146,130,674,0.5228354537324371,pointwise_by_region,674.0
greedycost,1,531,0.4783054550838146,130,657,0.5228121267061321,pointwise_by_region,657.0
greedycost,42,531,0.4783054550838146,130,658,0.5284623749463793,pointwise_by_region,658.0
greedycost,456,531,0.4783054550838146,130,651,0.5269173187671277,pointwise_by_region,651.0
greedycost,123,531,0.4783054550838146,130,656,0.5388080699395825,pointwise_by_region,656.0
greedycost,789,531,0.4783054550838146,140,683,0.5274688998184167,pointwise_by_region,683.0
greedycost,1,531,0.4783054550838146,140,669,0.5288543493207591,pointwise_by_region,669.0
greedycost,42,531,0.4783054550838146,140,670,0.5330411319720378,pointwise_by_region,670.0
greedycost,456,531,0.4783054550838146,140,661,0.5316611850429308,pointwise_by_region,661.0
greedycost,123,531,0.4783054550838146,140,669,0.5497150283687173,pointwise_by_region,669.0
greedycost,789,531,0.4783054550838146,150,693,0.531142650675364,pointwise_by_region,693.0
greedycost,1,531,0.4783054550838146,150,680,0.5299140428504459,pointwise_by_region,680.0
greedycost,42,531,0.4783054550838146,150,682,0.5336380896648518,pointwise_by_region,682.0
greedycost,456,531,0.4783054550838146,150,668,0.5282007375164246,pointwise_by_region,668.0
greedycost,123,531,0.4783054550838146,150,679,0.5558042137025911,pointwise_by_region,679.0
greedycost,789,531,0.4783054550838146,160,705,0.5315188235589794,pointwise_by_region,705.0
greedycost,1,531,0.4783054550838146,160,688,0.4778169470000261,pointwise_by_region,688.0
greedycost,42,531,0.4783054550838146,160,695,0.5330148171306821,pointwise_by_region,695.0
greedycost,456,531,0.4783054550838146,160,678,0.5337896882684431,pointwise_by_region,678.0
greedycost,123,531,0.4783054550838146,160,685,0.5574492271134249,pointwise_by_region,685.0
greedycost,789,531,0.4783054550838146,170,714,0.5351416038566994,pointwise_by_region,714.0
greedycost,1,531,0.4783054550838146,170,695,0.5382653294848279,pointwise_by_region,695.0
greedycost,42,531,0.4783054550838146,170,704,0.5375968495723235,pointwise_by_region,704.0
greedycost,456,531,0.4783054550838146,170,687,0.5333938377228662,pointwise_by_region,687.0
greedycost,123,531,0.4783054550838146,170,698,0.5636045287504019,pointwise_by_region,698.0
greedycost,789,531,0.4783054550838146,180,724,0.5382888249305244,pointwise_by_region,724.0
greedycost,1,531,0.4783054550838146,180,699,0.5397130586913438,pointwise_by_region,699.0
greedycost,42,531,0.4783054550838146,180,713,0.5406827083436881,pointwise_by_region,713.0
greedycost,456,531,0.4783054550838146,180,701,0.537760451244157,pointwise_by_region,701.0
greedycost,123,531,0.4783054550838146,180,706,0.5631800269010381,pointwise_by_region,706.0
greedycost,789,531,0.4783054550838146,190,730,0.5384691928408956,pointwise_by_region,730.0
greedycost,1,531,0.4783054550838146,190,706,0.5493182055775667,pointwise_by_region,706.0
greedycost,42,531,0.4783054550838146,190,726,0.544909724679528,pointwise_by_region,726.0
greedycost,456,531,0.4783054550838146,190,708,0.5386449260213344,pointwise_by_region,708.0
greedycost,123,531,0.4783054550838146,190,716,0.562869975821273,pointwise_by_region,716.0
greedycost,789,531,0.4783054550838146,200,740,0.5396740950680534,pointwise_by_region,740.0
greedycost,1,531,0.4783054550838146,200,720,0.5543850557882826,pointwise_by_region,720.0
greedycost,42,531,0.4783054550838146,200,732,0.5489097647627392,pointwise_by_region,732.0
greedycost,456,531,0.4783054550838146,200,721,0.5495371171482377,pointwise_by_region,721.0
greedycost,123,531,0.4783054550838146,200,723,0.5635414922721015,pointwise_by_region,723.0
random,789,531,0.4783054550838146,10,541,0.4760427815146666,pointwise_by_region,541.0
random,1,531,0.4783054550838146,10,541,0.4813948259362759,pointwise_by_region,541.0
random,42,531,0.4783054550838146,10,541,0.48640103593617456,pointwise_by_region,541.0
random,456,531,0.4783054550838146,10,541,0.4979584983452856,pointwise_by_region,541.0
random,123,531,0.4783054550838146,10,541,0.48853905341201176,pointwise_by_region,541.0
random,789,531,0.4783054550838146,20,551,0.4919142805157227,pointwise_by_region,551.0
random,1,531,0.4783054550838146,20,551,0.4843766077999887,pointwise_by_region,551.0
random,42,531,0.4783054550838146,20,551,0.493454509386815,pointwise_by_region,551.0
random,456,531,0.4783054550838146,20,551,0.5000133550541479,pointwise_by_region,551.0
random,123,531,0.4783054550838146,20,551,0.49306681336690594,pointwise_by_region,551.0
random,789,531,0.4783054550838146,30,561,0.5031553390460453,pointwise_by_region,561.0
random,1,531,0.4783054550838146,30,561,0.48605289510953786,pointwise_by_region,561.0
random,42,531,0.4783054550838146,30,561,0.49937453559199374,pointwise_by_region,561.0
random,456,531,0.4783054550838146,30,561,0.5012913775808885,pointwise_by_region,561.0
random,123,531,0.4783054550838146,30,561,0.4975549908968818,pointwise_by_region,561.0
random,789,531,0.4783054550838146,40,571,0.5028091714756106,pointwise_by_region,571.0
random,1,531,0.4783054550838146,40,571,0.4936113358149028,pointwise_by_region,571.0
random,42,531,0.4783054550838146,40,571,0.500225693448576,pointwise_by_region,571.0
random,456,531,0.4783054550838146,40,571,0.5059629537149568,pointwise_by_region,571.0
random,123,531,0.4783054550838146,40,571,0.498389204891847,pointwise_by_region,571.0
random,789,531,0.4783054550838146,50,581,0.5093539214714233,pointwise_by_region,581.0
random,1,531,0.4783054550838146,50,581,0.502478599052647,pointwise_by_region,581.0
random,42,531,0.4783054550838146,50,581,0.5007311589853527,pointwise_by_region,581.0
random,456,531,0.4783054550838146,50,581,0.5148637499723455,pointwise_by_region,581.0
random,123,531,0.4783054550838146,50,581,0.5057236352667478,pointwise_by_region,581.0
random,789,531,0.4783054550838146,60,591,0.511457903410741,pointwise_by_region,591.0
random,1,531,0.4783054550838146,60,591,0.5049642660097962,pointwise_by_region,591.0
random,42,531,0.4783054550838146,60,591,0.5066955543921909,pointwise_by_region,591.0
random,456,531,0.4783054550838146,60,591,0.5201721829802302,pointwise_by_region,591.0
random,123,531,0.4783054550838146,60,591,0.5091597453613305,pointwise_by_region,591.0
random,789,531,0.4783054550838146,70,601,0.5156675136405506,pointwise_by_region,601.0
random,1,531,0.4783054550838146,70,601,0.5096307809766554,pointwise_by_region,601.0
random,42,531,0.4783054550838146,70,601,0.5087182400965706,pointwise_by_region,601.0
random,456,531,0.4783054550838146,70,601,0.5224034050149113,pointwise_by_region,601.0
random,123,531,0.4783054550838146,70,601,0.513140735641942,pointwise_by_region,601.0
random,789,531,0.4783054550838146,80,611,0.5145662638538853,pointwise_by_region,611.0
random,1,531,0.4783054550838146,80,611,0.5085187934644759,pointwise_by_region,611.0
random,42,531,0.4783054550838146,80,611,0.5088806031539084,pointwise_by_region,611.0
random,456,531,0.4783054550838146,80,611,0.5253235379819575,pointwise_by_region,611.0
random,123,531,0.4783054550838146,80,611,0.5187413155568216,pointwise_by_region,611.0
random,789,531,0.4783054550838146,90,621,0.5230844052304726,pointwise_by_region,621.0
random,1,531,0.4783054550838146,90,621,0.5094533027373382,pointwise_by_region,621.0
random,42,531,0.4783054550838146,90,621,0.5115913500374728,pointwise_by_region,621.0
random,456,531,0.4783054550838146,90,621,0.5343856081357232,pointwise_by_region,621.0
random,123,531,0.4783054550838146,90,621,0.5236387004931347,pointwise_by_region,621.0
random,789,531,0.4783054550838146,100,631,0.5260413932409715,pointwise_by_region,631.0
random,1,531,0.4783054550838146,100,631,0.5139077779552641,pointwise_by_region,631.0
random,42,531,0.4783054550838146,100,631,0.5111498379579658,pointwise_by_region,631.0
random,456,531,0.4783054550838146,100,631,0.532815176985374,pointwise_by_region,631.0
random,123,531,0.4783054550838146,100,631,0.5229112219008969,pointwise_by_region,631.0
random,789,531,0.4783054550838146,110,641,0.5268429636298763,pointwise_by_region,641.0
random,1,531,0.4783054550838146,110,641,0.5136129207450374,pointwise_by_region,641.0
random,42,531,0.4783054550838146,110,641,0.5138454668637256,pointwise_by_region,641.0
random,456,531,0.4783054550838146,110,641,0.5360344078466981,pointwise_by_region,641.0
random,123,531,0.4783054550838146,110,641,0.5292944375945898,pointwise_by_region,641.0
random,789,531,0.4783054550838146,120,651,0.5246654320774465,pointwise_by_region,651.0
random,1,531,0.4783054550838146,120,651,0.5150272663684541,pointwise_by_region,651.0
random,42,531,0.4783054550838146,120,651,0.5115461226880607,pointwise_by_region,651.0
random,456,531,0.4783054550838146,120,651,0.5374581480990244,pointwise_by_region,651.0
random,123,531,0.4783054550838146,120,651,0.5299588411736271,pointwise_by_region,651.0
random,789,531,0.4783054550838146,130,661,0.5323193127078858,pointwise_by_region,661.0
random,1,531,0.4783054550838146,130,661,0.5284643054040215,pointwise_by_region,661.0
random,42,531,0.4783054550838146,130,661,0.506765850792313,pointwise_by_region,661.0
random,456,531,0.4783054550838146,130,661,0.5402885541427498,pointwise_by_region,661.0
random,123,531,0.4783054550838146,130,661,0.5325749641784868,pointwise_by_region,661.0
random,789,531,0.4783054550838146,140,671,0.5317548830530533,pointwise_by_region,671.0
random,1,531,0.4783054550838146,140,671,0.5316837886220671,pointwise_by_region,671.0
random,42,531,0.4783054550838146,140,671,0.5129238486161429,pointwise_by_region,671.0
random,456,531,0.4783054550838146,140,671,0.5401529063538804,pointwise_by_region,671.0
random,123,531,0.4783054550838146,140,671,0.5352435571622782,pointwise_by_region,671.0
random,789,531,0.4783054550838146,150,681,0.5378163836633583,pointwise_by_region,681.0
random,1,531,0.4783054550838146,150,681,0.5400122690084826,pointwise_by_region,681.0
random,42,531,0.4783054550838146,150,681,0.5183426151716306,pointwise_by_region,681.0
random,456,531,0.4783054550838146,150,681,0.54324101859617,pointwise_by_region,681.0
random,123,531,0.4783054550838146,150,681,0.535169676211858,pointwise_by_region,681.0
random,789,531,0.4783054550838146,160,691,0.539810416907365,pointwise_by_region,691.0
random,1,531,0.4783054550838146,160,691,0.5441514857353538,pointwise_by_region,691.0
random,42,531,0.4783054550838146,160,691,0.5191453982855555,pointwise_by_region,691.0
random,456,531,0.4783054550838146,160,691,0.5421135420655944,pointwise_by_region,691.0
random,123,531,0.4783054550838146,160,691,0.5404748426585388,pointwise_by_region,691.0
random,789,531,0.4783054550838146,170,701,0.5430232635417248,pointwise_by_region,701.0
random,1,531,0.4783054550838146,170,701,0.5449498115618431,pointwise_by_region,701.0
random,42,531,0.4783054550838146,170,701,0.5220851921246666,pointwise_by_region,701.0
random,456,531,0.4783054550838146,170,701,0.5487931491999487,pointwise_by_region,701.0
random,123,531,0.4783054550838146,170,701,0.542624296336576,pointwise_by_region,701.0
random,789,531,0.4783054550838146,180,711,0.5461890631331201,pointwise_by_region,711.0
random,1,531,0.4783054550838146,180,711,0.5450090049138876,pointwise_by_region,711.0
random,42,531,0.4783054550838146,180,711,0.5215136565338252,pointwise_by_region,711.0
random,456,531,0.4783054550838146,180,711,0.5509341407955374,pointwise_by_region,711.0
random,123,531,0.4783054550838146,180,711,0.5455898455200865,pointwise_by_region,711.0
random,789,531,0.4783054550838146,190,721,0.5454356927016192,pointwise_by_region,721.0
random,1,531,0.4783054550838146,190,721,0.5493551152663521,pointwise_by_region,721.0
random,42,531,0.4783054550838146,190,721,0.5250690682824235,pointwise_by_region,721.0
random,456,531,0.4783054550838146,190,721,0.549773649996505,pointwise_by_region,721.0
random,123,531,0.4783054550838146,190,721,0.5481329618471182,pointwise_by_region,721.0
random,789,531,0.4783054550838146,200,731,0.5455628332944253,pointwise_by_region,731.0
random,1,531,0.4783054550838146,200,731,0.5515044657067721,pointwise_by_region,731.0
random,42,531,0.4783054550838146,200,731,0.5275576768203464,pointwise_by_region,731.0
random,456,531,0.4783054550838146,200,731,0.548140002394774,pointwise_by_region,731.0
random,123,531,0.4783054550838146,200,731,0.5521030797498767,pointwise_by_region,731.0
