Method,Seed,Initial Set Size,Initial Test R2,Budget,Test R2
typiclust,1,295,0.4678260615656572,70,0.4896983253951058
typiclust,42,295,0.4678260615656572,70,0.4922366830461842
typiclust,456,295,0.4678260615656572,70,0.49038610503402524
typiclust,123,295,0.4678260615656572,70,0.49367691903612454
typiclust,789,295,0.4678260615656572,80,0.496025988775334
typiclust,1,295,0.4678260615656572,80,0.4886535801427019
typiclust,42,295,0.4678260615656572,80,0.4970238681125304
typiclust,456,295,0.4678260615656572,80,0.49962586547650145
typiclust,123,295,0.4678260615656572,80,0.4971511238462246
typiclust,789,295,0.4678260615656572,90,0.491924339245454
typiclust,1,295,0.4678260615656572,90,0.48874722232641554
typiclust,42,295,0.4678260615656572,90,0.5009187270126687
typiclust,456,295,0.4678260615656572,90,0.34562569264919296
typiclust,123,295,0.4678260615656572,90,0.5078115933417342
typiclust,789,295,0.4678260615656572,100,0.4777068718663241
typiclust,1,295,0.4678260615656572,100,0.4881978119081789
typiclust,42,295,0.4678260615656572,100,0.5146437668258292
typiclust,456,295,0.4678260615656572,100,0.502511406451212
typiclust,123,295,0.4678260615656572,100,0.5157609694745331
typiclust,789,295,0.4678260615656572,150,0.4942088042848477
typiclust,1,295,0.4678260615656572,150,0.5227147882221173
typiclust,42,295,0.4678260615656572,150,0.5262694642797461
typiclust,456,295,0.4678260615656572,150,0.49629380786159916
typiclust,123,295,0.4678260615656572,150,0.5233041540177994
typiclust,789,295,0.4678260615656572,200,0.5097259154382344
typiclust,1,295,0.4678260615656572,200,0.5088960993079156
typiclust,42,295,0.4678260615656572,200,0.5258546690403759
typiclust,456,295,0.4678260615656572,200,0.5375884904741834
typiclust,123,295,0.4678260615656572,200,0.5274902927033245
typiclust,789,295,0.4678260615656572,1000,0.5995206170131864
typiclust,1,295,0.4678260615656572,1000,0.6118420152727484
typiclust,42,295,0.4678260615656572,1000,0.5918785196498972
typiclust,456,295,0.4678260615656572,1000,0.5885841876192268
typiclust,123,295,0.4678260615656572,1000,0.598028915512788
