Dataset,Label,Initial Set Description,Method,Budget,Seed,Initial Set Size,Initial Test R2,Labeled Set Size,Test R2
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,500,42,916,0.844869297757783,1416,0.8631965744637612
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,500,456,916,0.844869297757783,1416,0.86591264113833
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,500,123,916,0.844869297757783,1416,0.866796982954289
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,500,1,916,0.844869297757783,1416,0.8603516409554843
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,500,456,916,0.844869297757783,1416,0.8636661157201817
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,500,789,916,0.844869297757783,1416,0.8674678846875329
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,500,42,916,0.844869297757783,1416,0.8687247798394206
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,500,123,916,0.844869297757783,1416,0.8657862161824639
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,500,789,916,0.844869297757783,1416,0.8626142417140985
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,500,1,916,0.844869297757783,1416,0.8598599504891851
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,500,456,916,0.844869297757783,1416,0.8648173882503865
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,500,42,916,0.844869297757783,1416,0.8626588635879108
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,500,123,916,0.844869297757783,1416,0.8678015236907047
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,ensemble_variance,1000,,916,0.8469340575296707,1916,0.8628998981945949
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,1000,1,916,0.844869297757783,1916,0.8787397447452912
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,1000,789,916,0.844869297757783,1916,0.8792685286695927
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,1000,123,916,0.844869297757783,1916,0.8793926142820753
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,1000,456,916,0.844869297757783,1916,0.8779949750155585
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,inversetypiclust,1000,42,916,0.844869297757783,1916,0.8782444366695981
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,1000,1,916,0.844869297757783,1916,0.8756614116145744
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,1000,123,916,0.844869297757783,1916,0.8766317838569352
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,1000,42,916,0.844869297757783,1916,0.876962503072833
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,1000,789,916,0.844869297757783,1916,0.8770367442417764
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,random,1000,456,916,0.844869297757783,1916,0.8745003072715885
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,1000,456,916,0.844869297757783,1916,0.8772340141440921
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,1000,123,916,0.844869297757783,1916,0.8754476795641005
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,1000,789,916,0.844869297757783,1916,0.874659358940502
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,1000,42,916,0.844869297757783,1916,0.8740099853567362
USAVARS,TC,IDs_500_centers_5000m_radius_seed_42,typiclust,1000,1,916,0.844869297757783,1916,0.8695635167909159
USAVARS,TC,IDs_500_counties_4_points_seed_42,ensemble_variance,100,,1938,0.8581364043194625,2038,0.8667456527479589
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,100,42,1938,0.8591715400707717,2038,0.8641564568424456
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,100,1,1938,0.8591715400707717,2038,0.8636331050486972
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,100,123,1938,0.8591715400707717,2038,0.8657286869107688
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,100,789,1938,0.8591715400707717,2038,0.8637823853046578
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,100,456,1938,0.8591715400707717,2038,0.8612629931884961
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,100,456,1938,0.8591715400707717,2038,0.8633695241464878
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,100,123,1938,0.8591715400707717,2038,0.8641629266422332
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,100,1,1938,0.8591715400707717,2038,0.8622408806001711
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,100,42,1938,0.8591715400707717,2038,0.8614841410981369
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,100,789,1938,0.8591715400707717,2038,0.8658461460534679
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,100,123,1938,0.8591715400707717,2038,0.863659325948098
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,100,789,1938,0.8591715400707717,2038,0.8655910931145657
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,100,42,1938,0.8591715400707717,2038,0.8635210142396796
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,100,456,1938,0.8591715400707717,2038,0.8636382536887188
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,100,1,1938,0.8591715400707717,2038,0.8631607022571877
USAVARS,TC,IDs_500_counties_4_points_seed_42,ensemble_variance,200,,1938,0.8581364043194625,2138,0.8687613452819563
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,200,456,1938,0.8591715400707717,2138,0.8663474815147514
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,200,1,1938,0.8591715400707717,2138,0.8664711476238716
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,200,42,1938,0.8591715400707717,2138,0.8656830590463178
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,200,789,1938,0.8591715400707717,2138,0.8681347353346116
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,200,123,1938,0.8591715400707717,2138,0.8690296439683122
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,200,123,1938,0.8591715400707717,2138,0.8677445941613702
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,200,456,1938,0.8591715400707717,2138,0.8668853329595145
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,200,42,1938,0.8591715400707717,2138,0.8649424574981168
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,200,789,1938,0.8591715400707717,2138,0.8703490284333517
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,200,1,1938,0.8591715400707717,2138,0.866565928391722
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,200,789,1938,0.8591715400707717,2138,0.8657742040215872
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,200,456,1938,0.8591715400707717,2138,0.8665542234268571
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,200,42,1938,0.8591715400707717,2138,0.8688430582512099
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,200,1,1938,0.8591715400707717,2138,0.8664607762622244
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,200,123,1938,0.8591715400707717,2138,0.8652512512012723
USAVARS,TC,IDs_500_counties_4_points_seed_42,ensemble_variance,300,,1938,0.8581364043194625,2238,0.870734635084782
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,300,123,1938,0.8591715400707717,2238,0.8720781707323981
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,300,42,1938,0.8591715400707717,2238,0.8687579993923822
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,300,1,1938,0.8591715400707717,2238,0.8719819958807962
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,300,456,1938,0.8591715400707717,2238,0.8720027106532924
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,300,789,1938,0.8591715400707717,2238,0.8711240390149215
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,300,456,1938,0.8591715400707717,2238,0.8693379507499936
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,300,789,1938,0.8591715400707717,2238,0.8732526434107674
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,300,123,1938,0.8591715400707717,2238,0.8704126123423876
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,300,42,1938,0.8591715400707717,2238,0.8699610650615504
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,300,1,1938,0.8591715400707717,2238,0.8696164654528931
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,300,789,1938,0.8591715400707717,2238,0.8680598503313219
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,300,1,1938,0.8591715400707717,2238,0.8698752271674686
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,300,123,1938,0.8591715400707717,2238,0.8707463603797436
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,300,42,1938,0.8591715400707717,2238,0.8731810546331322
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,300,456,1938,0.8591715400707717,2238,0.8698081282349156
USAVARS,TC,IDs_500_counties_4_points_seed_42,ensemble_variance,400,,1938,0.8581364043194625,2338,0.870675676507324
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,400,42,1938,0.8591715400707717,2338,0.8740842933038316
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,400,1,1938,0.8591715400707717,2338,0.8757555349054794
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,400,456,1938,0.8591715400707717,2338,0.8736715517766214
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,400,123,1938,0.8591715400707717,2338,0.8758834343090972
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,400,789,1938,0.8591715400707717,2338,0.8740660106487677
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,400,789,1938,0.8591715400707717,2338,0.875043986546938
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,400,123,1938,0.8591715400707717,2338,0.8750676667521634
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,400,456,1938,0.8591715400707717,2338,0.8716213287328011
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,400,1,1938,0.8591715400707717,2338,0.8709022396384859
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,400,42,1938,0.8591715400707717,2338,0.8732772502836406
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,400,1,1938,0.8591715400707717,2338,0.8703402063099399
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,400,456,1938,0.8591715400707717,2338,0.8727732550855004
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,400,123,1938,0.8591715400707717,2338,0.8722113146020714
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,400,789,1938,0.8591715400707717,2338,0.8716080961145246
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,400,42,1938,0.8591715400707717,2338,0.8737905780854371
USAVARS,TC,IDs_500_counties_4_points_seed_42,ensemble_variance,500,,1938,0.8581364043194625,2438,0.872685489114151
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,500,42,1938,0.8591715400707717,2438,0.8749798752363371
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,500,1,1938,0.8591715400707717,2438,0.8789131772570289
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,500,123,1938,0.8591715400707717,2438,0.8770801996838624
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,500,789,1938,0.8591715400707717,2438,0.877252768374186
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,500,456,1938,0.8591715400707717,2438,0.8773171204415168
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,500,42,1938,0.8591715400707717,2438,0.8740964455060855
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,500,456,1938,0.8591715400707717,2438,0.873984576171012
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,500,789,1938,0.8591715400707717,2438,0.8761717190590231
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,500,123,1938,0.8591715400707717,2438,0.877985434140351
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,500,1,1938,0.8591715400707717,2438,0.8740189525297358
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,500,42,1938,0.8591715400707717,2438,0.8751190247051713
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,500,123,1938,0.8591715400707717,2438,0.8740309503662431
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,500,789,1938,0.8591715400707717,2438,0.8743895467331757
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,500,1,1938,0.8591715400707717,2438,0.8705625024366984
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,500,456,1938,0.8591715400707717,2438,0.8766143777979198
USAVARS,TC,IDs_500_counties_4_points_seed_42,ensemble_variance,1000,,1938,0.8581364043194625,2938,0.8751325922180069
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,1000,42,1938,0.8591715400707717,2938,0.8843476173760738
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,1000,123,1938,0.8591715400707717,2938,0.8854190143226448
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,1000,456,1938,0.8591715400707717,2938,0.8834382983550765
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,1000,1,1938,0.8591715400707717,2938,0.8870634609373629
USAVARS,TC,IDs_500_counties_4_points_seed_42,inversetypiclust,1000,789,1938,0.8591715400707717,2938,0.8849169340353088
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,1000,42,1938,0.8591715400707717,2938,0.8827035011974291
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,1000,123,1938,0.8591715400707717,2938,0.8836152609162818
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,1000,1,1938,0.8591715400707717,2938,0.880888127958181
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,1000,789,1938,0.8591715400707717,2938,0.8857703145218201
USAVARS,TC,IDs_500_counties_4_points_seed_42,random,1000,456,1938,0.8591715400707717,2938,0.881244924283581
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,1000,123,1938,0.8591715400707717,2938,0.8826484582310349
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,1000,456,1938,0.8591715400707717,2938,0.8834823619063733
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,1000,789,1938,0.8591715400707717,2938,0.8817509685171521
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,1000,1,1938,0.8591715400707717,2938,0.880506816706254
USAVARS,TC,IDs_500_counties_4_points_seed_42,typiclust,1000,42,1938,0.8591715400707717,2938,0.8832592800935789
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,100,42,1370,0.8561380883270115,1470,0.8613654145175782
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,100,123,1370,0.8561380883270115,1470,0.8576946282778891
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,100,1,1370,0.8561380883270115,1470,0.8616192704887448
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,100,456,1370,0.8561380883270115,1470,0.8592887751848753
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,100,789,1370,0.8561380883270115,1470,0.85916338325425
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,100,42,1370,0.8561380883270115,1470,0.8609533425819105
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,100,123,1370,0.8561380883270115,1470,0.8596156222408418
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,100,1,1370,0.8561380883270115,1470,0.8589909316212978
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,100,789,1370,0.8561380883270115,1470,0.8605380326169282
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,100,456,1370,0.8561380883270115,1470,0.8590401966417704
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,100,1,1370,0.8561380883270115,1470,0.8590448639089133
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,100,123,1370,0.8561380883270115,1470,0.8634493327414738
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,100,42,1370,0.8561380883270115,1470,0.8600341059634746
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,100,456,1370,0.8561380883270115,1470,0.8580298446380006
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,100,789,1370,0.8561380883270115,1470,0.8608092994198864
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,1000,789,1370,0.8561380883270115,2370,0.8817044252552821
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,1000,123,1370,0.8561380883270115,2370,0.8817043885044807
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,1000,456,1370,0.8561380883270115,2370,0.8814010379697653
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,1000,1,1370,0.8561380883270115,2370,0.8827044016369513
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,inversetypiclust,1000,42,1370,0.8561380883270115,2370,0.8808553274751686
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,1000,456,1370,0.8561380883270115,2370,0.8791883363595607
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,1000,789,1370,0.8561380883270115,2370,0.8782369719005566
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,1000,123,1370,0.8561380883270115,2370,0.88032164879065
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,1000,42,1370,0.8561380883270115,2370,0.8806364608301669
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,random,1000,1,1370,0.8561380883270115,2370,0.8806350854978872
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,1000,456,1370,0.8561380883270115,2370,0.8803623808098878
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,1000,42,1370,0.8561380883270115,2370,0.8800574388238602
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,1000,1,1370,0.8561380883270115,2370,0.874538162202738
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,1000,123,1370,0.8561380883270115,2370,0.88132007735033
USAVARS,TC,IDs_750_centers_5000m_radius_seed_42,typiclust,1000,789,1370,0.8561380883270115,2370,0.8792148613655438
