Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
random,1,270,0.04497328900034203,100,370,0.32928943563122703,pointwise_by_region,370.0
random,42,270,0.04497328900034203,100,370,0.3344431410674037,pointwise_by_region,370.0
random,456,270,0.04497328900034203,100,370,0.33605433056319745,pointwise_by_region,370.0
random,123,270,0.04497328900034203,100,370,0.21640537187002318,pointwise_by_region,370.0
random,789,270,0.04497328900034203,110,380,0.3947895251359079,pointwise_by_region,380.0
random,1,270,0.04497328900034203,110,379,0.36544196685743335,pointwise_by_region,379.0
random,42,270,0.04497328900034203,110,380,0.3314834331167873,pointwise_by_region,380.0
random,456,270,0.04497328900034203,110,380,0.38234265331453543,pointwise_by_region,380.0
random,123,270,0.04497328900034203,110,380,0.26201913915425745,pointwise_by_region,380.0
random,789,270,0.04497328900034203,120,390,0.4088346362349462,pointwise_by_region,390.0
random,1,270,0.04497328900034203,120,390,0.3692666808690499,pointwise_by_region,390.0
random,42,270,0.04497328900034203,120,389,0.35420435264242467,pointwise_by_region,389.0
random,456,270,0.04497328900034203,120,390,0.39271584447427077,pointwise_by_region,390.0
random,123,270,0.04497328900034203,120,390,0.287985599327507,pointwise_by_region,390.0
random,789,270,0.04497328900034203,130,400,0.41721670314586323,pointwise_by_region,400.0
random,1,270,0.04497328900034203,130,400,0.3510258604072434,pointwise_by_region,400.0
random,42,270,0.04497328900034203,130,400,0.37951006276993304,pointwise_by_region,400.0
random,456,270,0.04497328900034203,130,399,0.37020290863022076,pointwise_by_region,399.0
random,123,270,0.04497328900034203,130,400,0.3075911963453871,pointwise_by_region,400.0
random,789,270,0.04497328900034203,140,410,0.4213231530122624,pointwise_by_region,410.0
random,1,270,0.04497328900034203,140,410,0.4112070408691705,pointwise_by_region,410.0
random,42,270,0.04497328900034203,140,410,0.3884372963235624,pointwise_by_region,410.0
random,456,270,0.04497328900034203,140,410,0.3748761304596787,pointwise_by_region,410.0
random,123,270,0.04497328900034203,140,410,0.31834908153094754,pointwise_by_region,410.0
random,789,270,0.04497328900034203,150,420,0.4282722452838391,pointwise_by_region,420.0
random,1,270,0.04497328900034203,150,420,0.4337695463130661,pointwise_by_region,420.0
random,42,270,0.04497328900034203,150,420,0.37513072498338207,pointwise_by_region,420.0
random,456,270,0.04497328900034203,150,420,0.4175400340719445,pointwise_by_region,420.0
random,123,270,0.04497328900034203,150,420,0.3423696604547033,pointwise_by_region,420.0
random,789,270,0.04497328900034203,160,429,0.44028657332789956,pointwise_by_region,429.0
random,1,270,0.04497328900034203,160,429,0.44192011030360145,pointwise_by_region,429.0
random,42,270,0.04497328900034203,160,430,0.3873434453740703,pointwise_by_region,430.0
random,456,270,0.04497328900034203,160,429,0.4221995319540405,pointwise_by_region,429.0
random,123,270,0.04497328900034203,160,430,0.3668875511689671,pointwise_by_region,430.0
random,789,270,0.04497328900034203,170,439,0.4581901871653603,pointwise_by_region,439.0
random,1,270,0.04497328900034203,170,440,0.45162575421671747,pointwise_by_region,440.0
random,42,270,0.04497328900034203,170,440,0.41655349806863096,pointwise_by_region,440.0
random,456,270,0.04497328900034203,170,440,0.427654949626491,pointwise_by_region,440.0
random,123,270,0.04497328900034203,170,440,0.37088370092731027,pointwise_by_region,440.0
random,789,270,0.04497328900034203,180,450,0.46028187513030305,pointwise_by_region,450.0
random,1,270,0.04497328900034203,180,450,0.35543960414048303,pointwise_by_region,450.0
random,42,270,0.04497328900034203,180,450,0.39674531743503516,pointwise_by_region,450.0
random,456,270,0.04497328900034203,180,449,0.4327482092013565,pointwise_by_region,449.0
random,123,270,0.04497328900034203,180,450,0.38005702329170576,pointwise_by_region,450.0
random,789,270,0.04497328900034203,190,460,0.46992678294622736,pointwise_by_region,460.0
random,1,270,0.04497328900034203,190,460,0.45679069527792215,pointwise_by_region,460.0
random,42,270,0.04497328900034203,190,460,0.44139721536747456,pointwise_by_region,460.0
random,456,270,0.04497328900034203,190,460,0.42794737480933087,pointwise_by_region,460.0
random,123,270,0.04497328900034203,190,460,0.38123898596433514,pointwise_by_region,460.0
random,789,270,0.04497328900034203,200,470,0.4738613661753104,pointwise_by_region,470.0
random,1,270,0.04497328900034203,200,470,0.4615944110969248,pointwise_by_region,470.0
random,42,270,0.04497328900034203,200,470,0.4344537689912933,pointwise_by_region,470.0
random,456,270,0.04497328900034203,200,470,0.44203092582309944,pointwise_by_region,470.0
random,123,270,0.04497328900034203,200,470,0.39302645466136477,pointwise_by_region,470.0
